id	mimNumber	preferredTitle	growthExists	growthHeightExists	growWeightExists	growthOtherExists	headAndNeckExists	headAndNeckHeadExists	headAndNeckFaceExists	headAndNeckEarsExists	headAndNeckEyesExists	headAndNeckNoseExists	headAndNeckMouthExists	headAndNeckTeethExists	headAndNeckNeckExists	respiratoryExists	respiratoryNasopharynxExists	respiratoryLarynxExists	respiratoryAirwaysExists	respiratoryLungExists	chestExists	chestExternalFeuturesExists	chestRibsSternumClaviclesAndScapulaeExists	chestBreastExists	chestDiaphragmExists	genitourinaryExists	genitourinaryExternalGenitaliaMaleExists	genitourinaryExternalGenitaliaFemaleExists	genitourinaryInternalGenitaliaMaleExists	genitourinaryInternalGenitaliaFemaleExists	genitourinaryKidneysExists	genitourinaryUretersExists	genitourinaryBladderExists	skeletalExists	skeletalSkullExists	skeletalSpineExists	skeletalPelvisExists	skeletalLimbsExists	skeletalHandsExists	skeletalFeetExists	skinNailsHairExists	skinNailsHairSkinExists	skinNailsHairSkinHistologyExists	skinNailsHairSkinElectronMicroscopyExists	skinNailsHairNailsExists	skinNailsHairHairExists	muscleSoftTissueExists	abdomenExists	abdomenExternalFeaturesExists	abdomenLiverExists	abdomenPancreasExists	abdomenBiliaryTractExists	abdomenGastrointestinalExists	abdomenSpleenExists	voiceExists	metabolicFeaturesExists	endocrineFeaturesExists	hematologyExists	immunologyExists	neoplasiaExists	prenatalManifestationsExists	prenatalManifestationsMovementExists	prenatalManifestationsAmnioticFluidExists	prenatalManifestationsPlacentaAndUmbilicalCordExists	prenatalManifestationsMaternalExists	prenatalManifestationsDeliveryExists	laboratoryAbnormalitiesExists	miscellaneousExists	molecularBasisExists	neurologicExists	neurologicCentralNervousSystemExists	neurologicPeripheralNervousSystemExists	neurologicBehavioralPsychiatricManifestationsExists	Sympton	Disease
3448	613581	"RETINITIS PIGMENTOSA 56; RP56"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Night blindness     ; Visual field loss    ; Attenuation of retinal arterioles ; Pigmentary retinopathy with typical bone spicule appearance ; Decreased visual acuity   ; Posterior subcapsular cataract   Caused by mutation in the interphotoreceptor matrix proteoglycan 2 gene (IMPG2, )"	Yes
3449	613582	"RETINITIS PIGMENTOSA 57; RP57"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Severe, early-onset eye disease ; Markedly constricted visual fields ; Electroretinograms markedly reduced or completely extinct ; Bone spicule pigment deposits in periphery and mid periphery ; Attenuation of retinal blood vessels  ; Optic disc pallor   ; Lack of foveal reflex ; Cystoid macular edema   Electroretinogram reduction as early as 4 years of age Caused by mutation in the phosphodiesterase-6G, cGMP-specific, rod, gamma gene (PDE6G, )"	Yes
3450	613587	"OCCULT MACULAR DYSTROPHY; OCMD"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Decreased visual acuity, slowly progressive  ; Normal fundus on ophthalmoscopy ; Normal full-field electroretinogram ; Severely reduced focal macular electroretinogram Variable age of onset, from 6 to 50 years of age ; Progression of disease stops at a best-corrected visual acuity of 0.2 (20/100) to 0.1 (20/200) Caused by mutation in the RP1-like protein 1 gene (RP1L1, )"	Yes
3451	613603	"CHROMOSOME 4q32.1-q32.2 TRIPLICATION SYNDROME"	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	"Macrocephaly    Frontal bossing    ; Long midface ; Microretrognathia  ; Short philtrum   ; Hypoplastic zygoma Low-set ears    ; Small ears     ; Malformed ears  ; Squared-off ears Downslanting palpebral fissures   ; Small palpebral fissures  ; Epicanthal folds  ; Ptosis    Wide nasal bridge    ; Short nose   Hirschsprung disease    ; Constipation  One family has been reported (as of October 2010) Contiguous gene syndrome caused by 4.3-Mb triplication of chromosome 4q32.1-q32.2 Hydrocephalus  ; Delayed psychomotor development   ; Speech abnormalities   Autistic features "	Yes
3452	613604	"CHROMOSOME 16p12.2-p11.2 DELETION SYNDROME, 7.1- TO 8.7-MB"	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	"Short stature (in some patients)  Intrauterine growth retardation (in some patients)  Flat face   ; Long face   ; High forehead   ; Frontal bossing    ; Micrognathia    Recurrent ear infections ; Low-set ears    ; Posteriorly rotated ears   ; Hearing loss (uncommon)  Deep-set eyes    ; Epicanthal folds  ; Downslanting palpebral fissures   ; Small eyes Bulbous nose   ; Short nose   Open mouth   ; High-arched palate    ; Thin upper lip  Camptodactyly    ; Clinodactyly    ; Brachydactyly    Feeding difficulties    Variable phenotype  Contiguous gene syndrome caused by deletion of 7.1 to 8.7Mb of 16p12.2-p11.2 Delayed psychomotor development   ; Mental retardation    ; Severe speech impairment ; Hypotonia   No autism "	Yes
3453	613606	"FORSYTHE-WAKELING SYNDROME; FWS"	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	"Short stature  Poor growth  Microcephaly      Frontal bossing    Large ears   ; Low-set ears    Sunken eyes   High nasal bridge   Nephrotic syndrome, steroid-nonresponsive Delayed bone age   ; Osteoporosis    Keratinized, purple, nodular skin lesions (in 2 of 4 patients) Thrombocytopenia     Intermediate level of cellular sensitivity to UV light Onset of dysmorphic features and developmental delay in infancy ; Onset of nephrotic syndrome and thrombocytopenia in mid-childhood ; One family has been reported (as of October 2010) Global developmental delay   ; Speech delay   "	Yes
3454	613610	"CRANIOECTODERMAL DYSPLASIA 2; CED2"	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	"Short stature  Dolichocephaly     Frontal bossing    Low-set ears    ; Simple ears   Telecanthus    ; Narrow palpebral fissures   ; Hypertelorism      Everted lower lip  Small teeth    ; Widely spaced teeth   ; Dental fusion Short neck    Pectus excavatum   Joint laxity   Craniosynostosis    Rhizomelic limb shortening  Brachydactyly    ; Syndactyly   Sparse hair  Inguinal hernia     Caused by mutation in the WD repeat-containing protein 35 gene (WDR35, )Normal intelligence  "	Yes
3455	613611	"CHOANAL ATRESIA AND LYMPHEDEMA"	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Choanal atresia     High-arched palate    Lymphedema, lower extremities  One family has been reported (last curated May 2012) ; Onset of edema in childhood Caused by mutation in the protein-tyrosine phosphatase, nonreceptor-type, 14 gene (PTPN14, )"	Yes
3456	613618	"CHROMOSOME 17q23.1-q23.2 DUPLICATION SYNDROME"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Hip dysplasia  ; Acetabular dysplasia  ; Coxa valga   ; Genu valgum    ; Tall, narrow ilium ; Thickened inferior pubic ramus (ischium) ; Infra-acetabular axe-cut notches ; Lack of normal iliac flare Short and thickened first and/or second metatarsal ; Short calcaneus ; Hypoplastic distal tibial epiphysis ; Tufted distal phalanx of the first toe ; Clubfoot     ; Talipes equinovarus     Nail hypoplasia   Tufted distal phalanx of the first toe Contiguous gene duplication syndrome Contiguous duplication of 2.2Mb on chromosome 17q23.1-q23.2 "	Yes
3457	613623	"AGENESIS OF THE CORPUS CALLOSUM AND CONGENITAL LYMPHEDEMA"	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	"Intrauterine growth retardation (IUGR)  Dolichocephaly     ; Wide anterior fontanelle  Long philtrum   Low-set ears    ; Posteriorly rotated ears   Epicanthal folds  Upturned nose   Thin upper lip  ; High-arched palate    Sacral dimple    Hypotonia   ; Lymphedema of the extremities Gastroesophageal reflux  Oligohydramnios     Premature birth  Two related patients have been reported (as of November 2010) ; Lymphedema resolves by age 3 years Global developmental delay   ; Agenesis of the corpus callosum    ; Basal ganglia cysts  Cheerful personality  "	Yes
3458	613628	"ODONTOID HYPOPLASIA"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"Cervical instability  Odontoid (dens) hypoplasia ; Dystopic os odontoideum  ; Excessive rotation of the axis (C2) ; Atlantoaxial instability   ; Craniocervical instability Most individuals are asymptomatic ; Neurologic symptoms may occur after trauma Secondary spinal cord compression may occur "	Yes
3459	613647	"SPASTIC PARAPLEGIA 48, AUTOSOMAL RECESSIVE; SPG48"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Urinary incontinence     Adult-onset ; Three patients have been reported (as of November 2010) ; Progressive disorder  Caused by mutation in the KIAA0415 gene (KIAA0415, )Lower limb spasticity   ; Lower limb weakness  ; Spastic gait    "	Yes
3460	613652	"C1q DEFICIENCY; C1QD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Mesangial proliferative glomerulonephritis (in some patients) Systemic lupus erythematosis (in some patients) ; Autoimmune disease    ; C1q deficiency ; C1q molecule present, but dysfunctional Caused by mutation in the complement component 1, q subcomponent, A chain gene (C1QA, ); Caused by mutation in the complement component 1, q subcomponent, B chain gene (C1QB, ); Caused by mutation in the complement component 1, q subcomponent, C chain gene (C1QC, )"	Yes
3461	613658	"RAJAB SYNDROME"	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	"Postnatal growth delay ; Short stature  Microcephaly      Thin cortex bone ; Delayed bone age   Poor muscle mass Reduced exercise tolerance Widespread brain calcifications ; Headaches     ; Learning difficulties  "	Yes
3462	613660	"CONE-ROD DYSTROPHY 15; CORD15"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Decreased visual acuity, progressive  ; Color vision defect, severe  ; Nyctalopia (in some patients)  ; Photophobia (in some patients)  ; Pigment abnormalities, both central and peripheral ; Retinal vessel attenuation ; Optic disc atrophy (in some older patients) ; Irregular pigmentation of fovea with atrophy of RPE (in some patients) ; Horizontal oval-shaped fovea (in some patients) ; Moth-eaten appearance of fovea (in some patients) ; Circular patches of pigment epithelial atrophy at the macula and in peripheral retina (in some patients) ; Rod and cone responses reduced or nondetectable on electroretinography Onset of symptoms in second decade of life Caused by mutation in the cadherin-related family, member 1 gene (CDHR1, )"	Yes
3463	613662	"MITOCHONDRIAL DNA DEPLETION SYNDROME 4B (MNGIE TYPE); MTDPS4B"	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	"Thin body habitus ; Marked cachexia Hearing loss (1 patient)  External ophthalmoplegia, progressive (PEO)     Mitochondrial myopathy   ; Hypotonia   ; Muscle weakness, diffuse    ; Ragged red fibers seen on muscle biopsy ; mtDNA depletion seen on muscle biopsy ; Multiple mitochondrial DNA (mtDNA) deletions seen on muscle biopsy ; Decreased activity of cytochrome c oxidase seen on muscle biopsy ; Decreased activities of complexes I and IV Some patients may have hepatic dysfunction Gastrointestinal dysmotility  ; Malabsorption  ; Chronic malnutrition ; Chronic intestinal pseudoobstruction ; Abdominal pain     ; Constipation, chronic  ; Abdominal distention   Onset in infancy or late childhood ; Variable severity  ; Some phenotypic overlap with Alpers syndrome (MTDPS4A, ); Progressive disorder  Caused by mutation in the DNA polymerase-gamma gene (POLG, )Developmental delay (in some)  ; Seizures (in some)  ; Ataxia   ; White matter abnormalities (in some)  Sensory ataxic neuropathy  "	Yes
3464	613670	"MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND WITH OR WITHOUT AUTISTIC FEATURES"	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	"Prominent forehead   ; Large head   Downslanting palpebral fissures   Short nose   ; Broad nasal tip    Oromotor difficulties ; Open mouth   ; Lip protrusion Frontal hair upsweep Caused by mutation in the forkhead box P1 gene (FOXP1, )Mental retardation, mild to moderate ; Delayed gross motor development   ; Delayed walking ; Delayed speech development, severe ; Expressive language disorder    ; Articulation difficulties Autistic features (in some patients) ; Behavioral problems (in some patients)  ; Hyperactivity   ; Stereotypic behaviors     ; Aggression  ; Mood lability    ; Obsessions  ; Compulsions   "	Yes
3465	613672	"SPASTIC ATAXIA 4, AUTOSOMAL RECESSIVE; SPAX4"	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	"Brisk jaw jerk Optic atrophy     ; Nystagmus  Poor oromandibular coordination ; Slow, spastic tongue movements Fibroblasts shows defects in oxidative phosphorylation ; Decreased amount and activity of mitochondrial complexes I and IV Onset in early childhood ; Slowly progressive disorder  ; Most retain independent ambulation ; One family from the Old Order Amish has been reported (last curated January 2015) Caused by mutation in the mitochondrial poly(A) polymerase gene (MTPAP, )Delayed walking ; Cerebellar ataxia, limb and trunk ; Spastic paraparesis   ; Hyperreflexia of the lower limbs ; Increased tone in the upper limbs (occur later) ; Extensor plantar responses   ; Delayed speech   ; Dysarthria    ; Learning difficulties  ; Hyporeflexia (occurs later)  Emotional lability (in some)  "	Yes
3466	613674	"VESICOURETERAL REFLUX 3; VUR3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	"Hydronephrosis     ; Renal scarring  ; Duplication of the renal pelvis (1 patient) Megaureter     ; Ureteral dilatation     Vesicoureteral reflux     Polyhydramnios     Onset in utero or in infancy Caused by mutation in the SRY-box 17 gene (SOX17, )"	Yes
3467	613675	"CHROMOSOME 17q11.2 DELETION SYNDROME, 1.4-MB"	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	"Tall stature (46%)  Generalized overgrowth  Macrocephaly (39%)   Facial dysmorphism (in up to 90%)  ; Facial asymmetry   ; Coarse facies  Lisch nodules (iris hamartomas) (93%)  ; Hypertelorism      Bone cysts (50%)  ; Increased joint laxity (72%) Scoliosis (43%)  Large hands (46%)  ; Accelerated carpal bone age Large feet (46%)  ; Pes cavus (17%)   Neurofibromas, subcutaneous (76%) ; Neurofibromas, cutaneous (86%) ; Plexiform neurofibroma (76%)  ; Cafe-au-lait spots (93%)  ; Axillary freckling  ; Inguinal freckling  Hypotonia (45%)  ; Soft fleshy palms (50%) Optic glioma (19%)  ; Malignant peripheral nerve sheath tumors (21%) Contiguous gene deletion syndrome ; Patients have increased numbers and earlier onset of neurofibromas compared to patients with neurofibromatosis-1 due to point mutations A contiguous gene deletion syndrome involving deletion of 1.4Mb on chromosome 17q11.2 Delayed cognitive development/learning disabilities (93%) ; Mental retardation (38%)  ; Speech difficulties (48%)  ; Spinal neurofibromas (64%)  ; Brain MRI shows T2-weighted hyperintensities (17%) Attention-deficit hyperactivity disorder (33%) ; Attention difficulties (73%) "	Yes
3468	613676	"SECKEL SYNDROME 4; SCKL4"	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	"Short stature  Intrauterine growth retardation (IUGR)  Microcephaly      ; High forehead   Low-set ears    Prominent nasal spine ; Hypoplastic alae nasi  Receding chin  11 ribs Steep acetabular roof  Caused by mutation in the centromeric protein J gene (CENPJ, )Intellectual impairment (rare)  "	Yes
3469	613677	"HYPERALDOSTERONISM, FAMILIAL, TYPE III"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	"Adrenal hyperplasia, bilateral ; Elevated aldosterone secretion ; Hyperplasia of zona fasciculata of adrenal gland ; Hyperplasia of zona glomerulosa of adrenal gland ; Atrophic zona glomerulosa of adrenal gland (rare) ; Histologically normal adrenal gland (in some patients) ; Polyuria (in some patients)  ; Hypotonic urine (in some patients) ; Hypercalciuria (in some patients)  Muscle weakness, hypokalemia-related Metabolic acidosis (in some patients)  ; Polydipsia (in some patients)  Adrenal hyperplasia, bilateral ; Elevated serum aldosterone ; Elevated 18-hydroxycortisol ; Elevated 18-oxocortisol Hypokalemia     ; Hypercalciuria (in some patients)  ; Decreased plasma renin activity  ; Paradoxical increase or no change in serum aldosterone and blood pressure after dexamethasone administration Onset of symptoms in first decade of life ; Patients with medication-resistant hypertension require bilateral adrenalectomy Caused by mutation in the member-5 subfamily-J inwardly rectifying potassium channel gene (KCNJ5, )"	Yes
3470	613678	"BRACHYOLMIA TYPE 2; BCYM2"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"Short stature  Platyspondyly  ; Vertebral borders rounded anteriorly and posteriorly ; Vertebral borders less elongated on lateral view than in Hobaek type (); Vertebral borders show less lateral extension on anteroposterior view than in Hobaek type ()Falx cerebri, precocious calcification of "	Yes
3471	613679	"PROTHROMBIN DEFICIENCY, CONGENITAL"	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Epistaxis  Gingival bleeding   Menorrhagia    Hemarthroses     Ecchymosis  ; Easy bruising   Hematomas  ; Umbilical cord hemorrhage Gastrointestinal bleeding     Bleeding tendency due to defect in prothrombin and inability to form fibrin clot ; Prolonged bleeding time   ; Prolonged prothrombin time   ; Prolonged activated partial thromboplastin time   ; Decreased F2 antigen levels (in some patients) ; Decreased F2 activity Onset at birth  ; Prevalence of true hypoprothrombinemia is 1 in 2 million ; Variable severity  ; Bleeding after trauma or surgery ; Some heterozygous carriers may have mild manifestations Caused by mutation in the coagulation factor II gene (F2, )Intracranial bleeding   "	Yes
3472	613680	"BEAULIEU-BOYCOTT-INNES SYNDROME; BBIS"	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Microcephaly      Tall forehead  ; High anterior hairline   Deep-set eyes    ; Short palpebral fissures   ; Upslanting palpebral fissures   ; Myopia     Long nose   ; Low-hanging columella  Thick vermilion of upper and lower lips Dental malocclusion     ; Caries   Ovarian failure, premature   ; Endometriosis     Renal agenesis, unilateral   ; Horseshoe kidney   Urinary tract infections, recurrent   Two pairs of sisters described from two Canadian Dariusleut Hutterite families (last curated September 2013) Caused by mutation in the THO complex, subunit 6 gene (THOC6, )Developmental delay   ; Mental retardation    "	Yes
3473	613681	"CHROMOSOME 2q31.1 DUPLICATION SYNDROME"	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Short stature  Nystagmus, pendular (in one family) Radial shortening ; Ulnar shortening ; Tibial shortening ; Fibula shortening Hand anomalies, complex (in some patients) ; Triphalangeal thumb, hypoplastic (in 1 patient) ; Cutaneous syndactyly, bilateral, fingers 3-4 (in one family)Clubfoot (in some patients)  Contiguous gene duplication syndrome ; One 3-generation Korean family and one father daughter have been reported (last curated August 2013)Caused by 1 to 3.8-Mb duplication on chromosome 2q31.1"	Yes
3474	613684	"RUBINSTEIN-TAYBI SYNDROME 2; RSTS2"	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	"Microcephaly      Micrognathia    ; Retrognathia   Posterior helical pits Heavy, arched eyebrows ; Long eyelashes   ; Mildly downslanting palpebral fissures ; Normal palpebral fissures Prominent nose    ; Beaked nose  ; Long columella extending below the alae nasi Narrow palate   ; High-arched palate    Dental malocclusion     ; Overbite   ; Dental caries     Broad thumbs   ; Square distal fingertips Broad great toes  Onset at birth  ; May have less severe phenotype than RSTS patients with CREBBP mutations Caused by mutation in the 300-KD E1A-binding protein gene (EP300, )Mental retardation, mild     ; Low-normal intelligence ; Delayed psychomotor development   ; Speech delay   "	Yes
3475	613686	"SPONDYLOCOSTAL DYSOSTOSIS 4, AUTOSOMAL RECESSIVE; SCDO4"	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	"Short stature  Restrictive ventilatory defect, moderate Situs inversus     Rib anomalies  ; Rib number reduced ; Rib fusion at multiple points Vertebral segmentation defects  ; Hemivertebrae     ; Vertebral fusion  ; Block vertebrae  ; Abnormal odontoid process  Caused by mutation in the homolog of the Drosophila hairy/enhancer of split 7 gene (HES7, )Spina bifida occulta     ; Myelomeningocele    "	Yes
3476	613688	"LONG QT SYNDROME 2; LQT2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Association of cardiac events with exercise ; Genetic heterogeneity (see LQT1 ) ; Patients with a more severe phenotype have been reported with mutations in more than 1 LQTS-related gene ; GEI (gene-environment interaction) - association of cardiac events with drug administration Caused by mutation in the potassium voltage-gated channel, subfamily H, member 2 gene or human ether-a-go-go related gene (KCNH2, )"	Yes
3477	613689	"MAMMARY-DIGITAL-NAIL SYNDROME; MDNS"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Thumbs, digitalized   ; Hypoplasia of distal phalanges of second to fourth digits ; Absence of distal phalanx of fifth digit Hypoplasia or absence of distal phalanges of great toes Absence of all distal creases of second to fifth digits Onychodystrophy    ; Anonychia    "	Yes
3478	613693	"LONG QT SYNDROME 6; LQT6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	"Association of cardiac events with exercise ; Genetic heterogeneity (see LQT1 ) ; Patients with more severe phenotype have been reported with mutations in more than 1 LQT-related gene ; GEI (gene-environment interaction) - association of cardiac events with drug administration Caused by mutation in the potassium voltage-gated channel, Isk-related family, member 2 gene (KCNE2, )"	Yes
